id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e1_00048,e1.bin,20676,20832,156, isn't it rude to go<FF03>around calling people monsters?<FF02><FF04><FF1B>Mask<FF03>I think I'd prefer,,,pendiente
e1_00049,e1.bin,20838,20986,148," the Snow Queen!<FF03>Very fitting for this mask, isn't it?<FF02><FF04><FF1B>Snow Queen<FF03>Hahaha",,,pendiente
e1_00050,e1.bin,20992,21238,246,<FF02><FF01>  <FF1B>Yukino<FF03>Can it. What do you want with Ms! Saeko.?<FF02><FF01> <FF1B>Snow Queen<FF03>What a reckless young lady! Your teacher<FF03>is going to be,,,pendiente
e1_00051,e1.bin,21244,21296,52, a sacrifice!<FF02><FF01>   <FF1B>Ayase<FF03>A,,,pendiente
e1_00052,e1.bin,21302,21534,232," A sacrifice?<FF02><FF01>  <FF1B>Snow Queen<FF03>Yes, that's right!<FF02><FF04><FF1B>Snow Queen<FF03>Saeko is so full of hope! If I offer her<FF03>as a sacrifice",,,pendiente
e1_00053,e1.bin,21540,21724,184,<FF02><FF04><FF1B>Snow Queen<FF03>The stillness of despair--the Eternal<FF03>Night--is sure to descend!<FF02><FF01>  <FF1B>Ayase<FF03>Huh,,,pendiente
e1_00054,e1.bin,21732,22104,372,"<FF02><FF04><FF1B>Ayase<FF03>Does that mean everyone's gonna get<FF03>frozen? I hate being cold.<FF02><FF01> <FF1B>Yukino<FF03>That's not gonna happen. I'm taking back<FF03>Ms! Saeko, right now.<FF02><FF01><FF1B>Snow Queen<FF03>Well, aren't you brave? Fine",,,pendiente
e1_00055,e1.bin,22110,22692,582, you can<FF03>have her!<FF02><FF04><FF1B>Snow Queen<FF03>But Saeko will stay frozen as long as<FF03>she has this mask on!<FF02><FF04><FF1B>Snow Queen<FF03>So will the school!<FF02><FF04><FF1B>Snow Queen<FF03>And don't think you can leave! You'll see<FF03>what I mean if you walk around a little!<FF02><FF04><FF1B>Snow Queen<FF03>There's no escape!<FF02><FF04><FF1B>Snow Queen<FF03>You only have two choices,,,pendiente
e1_00056,e1.bin,22698,23234,536,"<FF02><FF04><FF1B>Snow Queen<FF03>Welcome the Eternal Night, or take the<FF03>mask off Saeko!<FF02><FF01> <FF1B>Ayase<FF03>Okay, but like, how do we do that?<FF02><FF01> <FF1B>Snow Queen<FF03>Hahaha, keep fighting it! Nothing's more<FF03>beautiful than despair after a struggle!<FF02><FF04><FF1B>Snow Queen<FF03>I can't wait to bask in your beautiful<FF03>despair",,,pendiente
e1_00057,e1.bin,23240,23436,196,<FF02><FF01>  <FF1B>Ayase<FF03>Hey. I asked you a question.<FF02><FF01>   <FF1B>Yukino<FF03><0056>gasp<0056> Ms! Saeko.<FF02><FF01> <FF1B>Snow Queen's voice<FF03>Hahaha,,,pendiente
e1_00058,e1.bin,23442,24336,894," Watch it, or Saeko and the mask<FF03>will both shatter into smithereens!<FF02><FF04><FF1B>Snow Queen's voice<FF03>I have a few rituals to perform, so there<FF03>is still time before the Eternal Night!<FF02><FF04><FF1B>Snow Queen's voice<FF03>Why don't we pass the time with a game?<FF02><FF01> <FF1B>Yukino<FF03>A game.?<FF02><FF01>  <FF1B>Snow Queen's voice<FF03>This school is now a castle of ice! There<FF03>are three towers, each with a guardian!<FF02><FF04><FF1B>Snow Queen's voice<FF03>If you can defeat them before the clocks<FF03>in each tower strikes twelve",,,pendiente
e1_00059,e1.bin,24342,24806,464,<FF02><FF04><FF1B>Snow Queen's voice<FF03>I'll turn Saeko and the school back<FF03>to normal!<FF02><FF04><FF1B>Snow Queen's voice<FF03>I must leave this mask now and prepare<FF03>to call down the Eternal Night!<FF02><FF04><FF1B>Snow Queen's voice<FF03>I hope you enjoy yourselves while I'm<FF03>gone! Hahaha,,,pendiente
e1_00060,e1.bin,24812,24914,102," I'll see you later!<FF02><FF01><FF1B>Ayase<FF03>Hey, wait. Don't leave",,,pendiente
e1_00061,e1.bin,24922,24952,30,<FF02><FF04><FF1B>Ayase<FF03>Omigod,,,pendiente
e1_00062,e1.bin,24958,25650,692," Wh-What're we gonna do.?<FF02><FF01>  <FF1B>Ayase<FF03>This is all your fault, <FF07>.<FF02><FF04><FF1B>Ayase<FF03>If you never found that stupid mask,<FF03>this wouldn't have happened.<FF02><FF04><FF1B>Ayase<FF03>You better own up. Are you a man or<FF03>not.? Say something.<FF02><FF01>  <FF1B>Yukino<FF03>Stop it, Yuka. Pointing fingers won't<FF03>help the situation any!<FF02><FF04><FF1B>Yukino<FF03>It's not like <FF07> knew what was<FF03>gonna happen!<FF02><FF01><FF1B>Ayase<FF03>But Yukino",,,pendiente
e1_00063,e1.bin,25656,25776,120,<FF02><FF01>  <FF1B>Ayase<FF03>Whoa. What was that.?<FF02><FF01>  <FF1B>Yukino<FF03>That thing again,,,pendiente
e1_00064,e1.bin,25782,25812,30,<FF02><FF01>   <FF1B>Ayase<FF03>Huh,,,pendiente
e1_00065,e1.bin,25820,26630,810, <0028>Again<0028>?<FF02><FF01><2500> <7824> <D824> <6825> <9025> <B825> <E825> <6026> <9026> <3827> <0828> <F029> <A82A> <A82C> <402D> <202E> <682F> <0832> <7032> <2033> <5833> <C834> <7835> <0836> <3839> <9039> <D03A> <203B> <583B> <683D> <903D> <1841> <B841> <1843> <1044> <4044> <8044> <C044>                                                                                                                                                                                                                                                                                                                            <FFFF><1600><FFFF>,,baja densidad de texto (posible mezcla con datos),revisar
e1_00066,e1.bin,26642,29912,3270,<FFFF><5200><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> <FFFF><3812> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C>  <0A08>` <F810>  <FFFF><FF00>                                                                                                                                                                                                   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`e<0380>  <FFFF><FFFF>  <FF00>   <1601> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0280>  <2800> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <8900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0380>  <1801> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`c<0480>  <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`b<0680>  <2A00> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <1901> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301>`d<0580>  <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>     <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e1_00067,e1.bin,31284,33384,2100,<FF02><FF01><0300> <8011> <C011> <F811>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <FFFF>`<FFFF><FFFF><FFFF><2F00><FFFF><FFFF><FFFF><FFFF><1F00><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF>`<FFFF><3A29> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0300><160F>` <C018>  <FFFF><005D>e<0704> <4811> <6811> <8811> <4016> <6818> <9818>                                                     <A818> <B018> <B818>                                                                                                                           <FFFF> <FFFF><FFFF><0301><0200>h<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>f<0980>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301><0200>e<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_00068,e1.bin,39060,40404,1344," <F001><C813> <0300> <FEFF><FFFF>  <0204><00FF>  <0207><00FF>  <0205><00FF>  <FF81><8200><FF4D><3C00><FF81><7D00><FF60> <FF55> <D81A> <FF61> <FF4D><3C00><FF73><1500><FF77><1501><FF4D><4800><FF3C><6D00>` <FF3D><6900>` <FF60> <FF67><0402><FF55> <181B> <FF68> <FF7C>f<0900> <FF4D><0400><FF7C><0205><0701> <FF7C>?<0801> <FF4D><0400><FF7C>?<0802> <FF67><0502><FF55> <C01B> <FF68> <FF67><0402><FF55> <B01C> <FF68> <FF67><0502><FF55> <A81D> <FF68> <FF67><0402><FF55> <F81D> <FF68> <FF67><0502><FF55> <1820> <FF68> <FF67><0402><FF55> <6021> <FF68> <FF61> <FF31><0800><FF31><0700><FF4C> <FF60> <FF67><0400><FF55> <7022> <FF68> <FF67><0500><FF55> <E822> <FF68> <FF67><0400><FF55> <8825> <FF68> <FF61> <FF81><4600><FF4D><8000><FF60> <FF67><0500><FF55> <A825> <FF68> <FF67><0400><FF55> <9026> <FF68> <FF67><0500><FF55> <5028> <FF68> <FF61> <FF6E><0200>b`<FF7B> <FF66><0200><FF6E><0001>b`<FF7B> <FF66> <FF6E>b<0002>`<FF7B> <FF4D><1E00><FF7C>a<0900> <FF4D><0500><FF7C>a<0903> <FF60> <FF67><0400><FF55> <E028> <FF68> <FF61> <FF4D><1E00><FF7C>a<0900> <FF4D><0400><FF7C>a<0902> <FF4D><0F00><FF65><1583><1601>`<8000> <FF4D><0F00><FF66>`<FF24><9800><FF24><1301><FF24><1501><FF24><1E01><FF24><1701><FF24><2301><FF25><2800><FF25><2900><FF25><8900><FF2C><1800><0806> <0044> Obtained <FF19><0300><FF18><0500>Mirror Frame<FF18> <FF02><FF01> <FF1B>Yukino<FF03>So our job's to find the Mirror Shards<FF03>and put them in this frame, huh?<FF02><FF01>   <FF1B>Ayase<FF03>Umm, Yukino? You know the towers are<FF03>guarded by demons, right?<FF02><FF04><FF1B>Ayase<FF03>Aren't we a little, y'know, shorthanded?<FF02><FF01><FF1B>Yukino<FF03>You can stay here if you want!<FF02><FF04><FF1B>Yukino<FF03>We won't force you to come, not when we<FF03>don't know what we're up against!<FF02><FF01> <FF1B>Ayase<FF03>Uh, no, I meant",,,pendiente
e1_00069,e1.bin,40410,40430,20, It's just,,baja densidad de texto (posible mezcla con datos),revisar
e1_00070,e1.bin,40436,40688,252,<FF02><FF01><FF1B>Yukino<FF03>I'll do whatever it takes to save<FF03>Ms! Saeko!<FF02><FF04><FF1B>Yukino<FF03>I used to be a lousy delinquent! Even my<FF03>parents gave up on me,,,pendiente
e1_00071,e1.bin,40694,40892,198," but not her!<FF02><FF04><FF1B>Yukino<FF03>She never gave up on me! Ever!<FF02><FF04><FF1B>Yukino<FF03>Now it's my turn to help her, and my",,,pendiente
e1_00072,e1.bin,40898,41020,122,"<FF03>expertise can be put to a good cause!<FF02><FF01>   <FF1B>Ayase<FF03>Hey, Yukino",,,pendiente
e1_00073,e1.bin,41026,41158,132,"<FF02><FF04><FF1B>Ayase<FF03>You're not planning on leaving me here<FF03>all alone, are you",,,pendiente
e1_00074,e1.bin,41166,41348,182,"<FF02><FF04><FF1B>Ayase<FF03>'Cause I'm going with you. I feel much<FF03>safer around you and <FF07>!<FF02><FF01><FF1B>Yukino<FF03>Haha, sure",,,pendiente
e1_00075,e1.bin,41354,42154,800," whatever floats your boat!<FF02><FF04><FF1B>Yukino<FF03>If we get stuck in a bad situation,<FF03>I'm sure you'll help lighten the mood!<FF02><FF01>  <FF1B>Yukino<FF03>Hey. Holy crap, Yuka, where did you get<FF03>a gun.?<FF02><FF01>   <FF1B>Ayase<FF03>Kei gave it to me! Him and Masao went<FF03>to the police station for some weapons!<FF02><FF04><FF1B>Ayase<FF03>But Kei got hurt, so they came back<FF03>to school!<FF02><FF04><FF1B>Ayase<FF03>He handed me some guns and said to hold<FF03>on to them while he went to the nurse",,,pendiente
e1_00076,e1.bin,42160,42258,98,<FF02><FF04><FF1B>Ayase<FF03>So I kept one for myself.<FF02><FF04><FF1B>Ayase<FF03>Hehehe,,,pendiente
e1_00077,e1.bin,42264,42392,128, I always wanted to try shooting<FF03>one of these things.<FF02><FF01> <FF1B>Yukino<FF03>,,,pendiente
e1_00078,e1.bin,42404,42518,114,"<FF02><FF01><FF1B>Ayase<FF03>Gah. The wind's picking up. Brrrr, it's<FF03>cooooold",,,pendiente
e1_00079,e1.bin,42524,42920,396," My ears hurt.<FF02><FF04><FF1B>Ayase<FF03>C'mon, let's go inside, quick.<FF02><FF01>   <FF1B>Yukino<FF03>Yeah, standing here won't do anyone<FF03>any good!<FF02><FF04><FF1B>Yukino<FF03>Y'think the three of us can handle the<FF03>demons and get those <FF18><0700>Mirror Shards<FF18> ",,,pendiente
e1_00080,e1.bin,42928,43266,338,"<FF02><FF04><FF1B>Yukino<FF03>I dunno, maybe we should grab a couple<FF03>more people, like Yuka said!<FF02><FF01> <FF1B>Ayase<FF03>Sure, sure, but let's get inside.<FF03>I'm freezing to death here.<FF02><FF01>  <FF1B>Yukino<FF03>Ms! Saeko",,,pendiente
e1_00081,e1.bin,43272,45164,1892, We'll be back for you!<FF02><FF01><0F00> <D81A> <181B> <C01B> <B01C> <A81D> <F81D> <1820> <6021> <7022> <E822> <8825> <A825> <9026> <5028> <E028>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <FFFF>`<FFFF><FFFF><FFFF><2900><FFFF><FFFF><FFFF><FFFF><3500><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0300><FFFF><5A27> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><0A0B>` <7013>  <FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_00082,e1.bin,45170,47868,2698, <2811> <4811> <C011> <0012> <7812>                                                       <6013> <6813>                                                                                                                             <FFFF> <FFFF><FFFF><0001><0200>e<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001><0200>b<0A80>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001><0200>d<0980>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001><0200>d<0580>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <2900> <FFFF><FFFF>  <FF00>   <FFFF><FFFF><0301><0200>a<0780>  <FFFF> <FFFF><FFFF>a<0200>b<0280>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>a<0200>d<0280>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e1_00083,e1.bin,50022,51062,1040,"<FF00><0201><00FF>  <FF24><8800><FF78><0300><FF4D><3C00><FF60> <FF67><1402><FF55> <0816> <FF68> <FF67><0302><FF55> <A816> <FF68> <FF67><1402><FF55> <5017> <FF68> <FF67><0302><FF55> <F017> <FF68> <FF67><1402><FF55> <4018> <FF68> <FF55> <E818> <FF22> <F013> <FF24><F200><FF56><1100><FF22> <F013> <FF67><0302><FF55> <E01A> <FF68> <FF61> <FF4D><1E00><FF6E><0300>a`<FF7B> <FF6E><0201>` <FF7B> <FF4D><0200><FF7C><0005><0702> <FF4D><0200><FF60> <FF67><0500><FF55> <901B> <FF68> <FF67><0302><FF55> <301C> <FF68> <FF67><0400><FF55> <681D> <FF68> <FF67><0302><FF55> <C01D> <FF68> <FF26><2900><9814> <FF67><0400><FF55> <881F> <FF68> <FF22> <B014>   <FF67><0700><FF55> <981E> <FF68> <FF22> <B014> <FF67><0302><FF55> <8020> <FF68> <FF67><0F02><FF55> <2021> <FF68> <FF67><0400><FF55> <0822> <FF68> <FF67><0302><FF55> <6822> <FF68> <FF67><0500><FF55> <A022> <FF68> <FF61> <FF6C><0500><FF4D><3C00><FF6C><0200><FF4D><3C00><FF60> <FF67><0301><FF55> <D822> <FF68> <FF67><0001><FF55> <B823> <FF54> <4815> <FF54>`<E815>   <FF68> <FF67><0400><FF55> <0824> <FF54> <6815> <FF54>`<E815> <FF24><8900><FF26><2900><8815> <FF24><8600><FF24><1C01><FF22> <9815>   <FF24><8700><FF24><1C01><FF22> <B815> <FF68> <FF67><0301><FF55> <6824> <FF68> <FF61> <FF22> <D815> <FF68> <FF67><0301><FF55> <4025> <FF68> <FF61> <FF22> <D815> <FF31><0400><FF4C> <FF2B><0B03>  <FF68> <FF67><0301><FF55> <F826> <FF68> <FF61> <FF2B><0B03>  <FF1B>Nurse Natsumi<FF03>Don't you take off that bandage, Kei.<FF03>Your wound will reopen.<FF02><FF01>  <FF1B>Nanjo<FF03>No worries! The way that bandage was<FF03>applied, it served no purpose anyway!<FF02><FF01> <FF1B>Nurse Natsumi<FF03>Hmph",,,pendiente
e1_00084,e1.bin,51068,51248,180," Excuse me for being a little<FF03>bit of a butterfingers!<FF02><FF01>   <FF1B>Nanjo<FF03>Well, if you'll excuse me",,,pendiente
e1_00085,e1.bin,51254,51414,160,"<FF02><FF01>   <FF1B>Nurse Natsumi<FF03>Wait, what are you doing? Don't tell me<FF03>you're going outside",,,pendiente
e1_00086,e1.bin,51422,51616,194,"<FF02><FF01>   <FF1B>Female student<FF03>Yeah, c'mon, Kei! You're just gonna get<FF03>hurt again!<FF02><FF04><FF1B>Female student<FF03>Besides",,,pendiente
e1_00087,e1.bin,51622,51840,218, We've been all over campus<FF03>and we couldn't find any ways out!<FF02><FF04><FF1B>Female student<FF03>We can't leave the school.<FF02><FF01><FF06>,,,pendiente
